facilityName;streetAdress;city;state;zipCode;publicPhone
NEW MILFORD MAYORS OFFICE;10 MAIN STREET;NEW MILFORD;CT;06776;8603556010
NEWINGTON BRANCH POST OFFICE;75 LOWREY PLACE;NEWINGTON;CT;06111;8606668436
NEWTOWN POST OFFICE;5 COMMERCE ROAD;NEWTOWN;CT;06470;2032700300
TOWN OF EAST LYME PARKS AND RECREATION DEPARTMENT;41 SOCIETY ROAD;NIANTIC;CT;06357;8607395828
NORTH CANTON POST OFFICE;531 CHERRY BROOK ROAD;NORTH CANTON;CT;06059;8606932570
NORWALK BELDEN AVE POST OFFICE;2 BELDEN AVE;NORWALK;CT;06850;2038661673
NORWALK POST OFFICE;16 WASHINGTON STREET;NORWALK;CT;06854;2038544747
NORWALK PUBLIC LIBRARY - MAIN BRANCH;1 BELDEN AVENUE;NORWALK;CT;06850;2038992780
NORWALK PUBLIC LIBRARY SOUTH NORWALK BRANCH;10 WASHINGTON STREET;NORWALK;CT;06854;2038992790
NORWICH POST OFFICE;340 MAIN STREET;NORWICH;CT;06360;8608595812
OTIS LIBRARY;261 MAIN STREET;NORWICH;CT;06360;8608892365
OLD GREENWICH POST OFFICE;36 ARCADIA ROAD;OLD GREENWICH;CT;06870;2036371405
OLD LYME - PHOEBE GRIFFIN NOYES LIBRARY;2 LIBRARY LANE;OLD LYME;CT;06371;8604341684
OLD SAYBROOK POST OFFICE;36 MAIN STREET;OLD SAYBROOK;CT;06475;8603884479
ORANGE POST OFFICE;36 OLD TAVERN ROAD;ORANGE;CT;06477;2037953523
PLANTSVILLE POST OFFICE;847 SOUTH MAIN STREET;PLANTSVILLE;CT;06479;8606286517
PROSPECT POST OFFICE;70 WATERBURY ROAD;PROSPECT;CT;06712;2037584771
PUTNAM POST OFFICE;189 MAIN STREET;PUTNAM;CT;06260;8609284051
QUAKER HILL POST OFFICE;132 OLD NORWICH RD;QUAKER HILL;CT;06375;8604435020
RIDGEFIELD LIBRARY;472 MAIN STREET;RIDGEFIELD;CT;06877;2034382282
RIDGEFIELD POST OFFICE;26 CATOONAH STREET;RIDGEFIELD;CT;06877;2034386561
ROCKFALL POST OFFICE;110 MAIN STREET;ROCKFALL;CT;06481;8603471026
ROCKY HILL POST OFFICE;32 CHURCH ST;ROCKY HILL;CT;06067;8605633526
ROXBURY POST OFFICE;26 NORTH STREET;ROXBURY;CT;06783;8603540591
SEYMOUR POST OFFICE;91 MAIN STREET;SEYMOUR;CT;06483;2038883830
SHARON POST OFFICE;2 LOW ROAD;SHARON;CT;06069;8603645306
SHELTON POST OFFICE;83 BRIDGE ST;SHELTON;CT;06484;2039248349
SHERMAN POST OFFICE;29 ROUTE 37 CENTER #1;SHERMAN;CT;06784;8603546191
SIMBURY PUBLIC LIBRARY;725 HOPMEADOW STREET;SIMSBURY;CT;06070;8606587668
SIMSBURY POST OFFICE;932 HOPMEADOW ST.;SIMSBURY;CT;06070;8606587811
SOUTH WINDSOR POST OFFICE;850 CLARK STREET;SOUTH WINDSOR;CT;06074;8606442451
SOUTHBURY POST OFFICE;710 MAIN STREET SOUTH;SOUTHBURY;CT;06488;2032642779
SOUTHINGTON MUNICIPAL CENTER - TOWN HALL,TAX OFFICE;75 MAIN STREET;SOUTHINGTON;CT;06489;8602766200
SOUTHPORT POST OFFICE;402 PEQUOT AVE;SOUTHPORT;CT;06890;2032592877
FERGUSON LIBRARY;ONE PUBLIC LIBRARY PLAZA;STAMFORD;CT;06904;2039641000
HARRY BENNETT BRANCH LIBRARY;115 VINE ROAD;STAMFORD;CT;06905;2039641000
SPRINGDALE POST OFFICE;24 CAMP  AVE0904;STAMFORD;CT;06907;2033213910
STERLING MAIN POST OFFICE;347 STERLING RD;STERLING;CT;06377;8605645737
STORRS POST OFFICE;9 CHARLES SMITH WAY;STORRS-MANSFIELD;CT;06268;8604299681
STRATFORD POST OFFICE;411 BARNUM AVE CUT-OFF;STRATFORD;CT;06614;2033811373
TERRYVILLE POST OFFICE;19 NORTH RIVERSIDE AVE;TERRYVILLE;CT;06786;8605823215
THOMASTON POST OFFICE;150 MAIN ST;THOMASTON;CT;06787;8602834664
THOMPSON POST OFFICE;366 THOMPSON HILL ROAD;THOMPSON;CT;06277;8609239130
TORRINGTON POST OFFICE;185 EAST ELM STREET;TORRINGTON;CT;06790;8604890438
TRUMBULL POST OFFICE;50 QUALITY STREET;TRUMBULL;CT;06611;2032685727
UNCASVILLE POST OFFICE;1587 NORWICH NEW LONDON TPKE;UNCASVILLE;CT;06382;8608488454
UNIONVILLE POST OFFICE;24 MILL STREET;UNIONVILLE;CT;06085;8606732004
VERNON - ROCKVILLE POST OFFICE;141 UNION ST;VERNON;CT;06066;8608727311
WALLINGFORD POST OFFICE;4 SOUTH MAIN STREET;WALLINGFORD;CT;06492;2032698712
WALLINGFORD PROBATE COURT;45 S MAIN STREET;WALLINGFORD;CT;06492;2032942100
