facilityName;streetAdress;city;state;zipCode;publicPhone
KING GEORGE POST OFFICE;7993 KINGS HWY;KING GEORGE;VA;22485;5407756405
LEWIS EGERTON SMOOT MEMORIAL LIBRARY;9533 KINGS HIGHWAY;KING GEORGE;VA;22485;5407752147
BRUNSWICK COUNTY LIBRARY;133 S HICKS STREET;LAWRENCEVILLE;VA;23868;4348482418
RUSSELL COUNTY TREASURERS OFFICE;137 HIGHLAND DRIVE;LEBANON;VA;24266;2768898028
LEESBURG MAIN POST OFFICE;25 CATOCTIN CIRCLE SE;LEESBURG;VA;20175;7036693755
RUST LIBRARY;380 OLD WATERFORD RD NW;LEESBURG;VA;20176;7037770323
ROCKBRIDGE REGIONAL LIBRARY SYSTEM;138 SOUTH MAIN STREET;LEXINGTON;VA;24450;5404634324
LIGHTFOOT POST OFFICE;6376 RICHMOND RD;LIGHTFOOT;VA;23090;7575652103
LORTON POST OFFICE;7726 GUNSTON PLAZA;LORTON;VA;22079;7033396374
LOUISA POST OFFICE;204 W MAIN ST;LOUISA;VA;23093;5409670691
LOVETTSVILLE POST OFFICE;15 N CHURCH ST;LOVETTSVILLE;VA;20180;5408223835
PAGE COUNTY CLERK OF CIRCUIT COURT;116 SOUTH COURT STREET;LURAY;VA;22835;5407434064
LYNCHBURG CIRCUIT COURT;900 COURT ST.;LYNCHBURG;VA;24504;4344552620
MAIN OFFICE WINDOW UNIT - LYNCHBURG POST OFFICE;3300 ODD FELLOWS RD;LYNCHBURG;VA;24506;4345288995
MADISON POST OFFICE;1438 NORTH MAIN STREET;MADISON;VA;22727;5409485702
MADISON HEIGHTS POST OFFICE;158 LAKEVIEW DRIVE;MADISON HEIGHTS;VA;24572;4348455128
MANASSAS MAIN OFFICE USPS;8801 SUDLEY ROAD;MANASSAS;VA;20110;7033682146
MARION POST OFFICE;200 PEARL AVE;MARION;VA;24354;2767835051
CIRCUIT COURT CLERK MARTINSVILLE VA;55 WEST CHURCH STREET RM 205;MARTINSVILLE;VA;24114;2764035106
HENRY COUNTY CLERK OF CIRCUIT COURT;3160 KINGS MOUNTAIN ROAD;MARTINSVILLE;VA;24112;2766344880
MARTINSVILLE POSTAL OFFICE;1123 SPRUCE ST;MARTINSVILLE;VA;24112;2763367174
WEST MCLEAN BRANCH USPS;1544 SPRING HILL ROAD;MCLEAN;VA;22102;7037346243
MERRIFIELD POST OFFICE;8409 LEE HIGHWAY;MERRIFIELD;VA;22081;7036986610
HIGHLAND COUNTY CIRCUIT COURT;165 W MAIN STREET;MONTEREY;VA;24465;5404682447
CRAIG COUNTY CLERK OF CIRCUIT COURT;182 MAIN ST;NEW CASTLE;VA;24127;5408646141
HERITAGE PUBLIC LIBRARY - NEW KENT;7791 INVICTA LANE;NEW KENT;VA;23124;8049662480
NEWPORT NEWS POST OFFICE;101 25TH ST;NEWPORT NEWS;VA;23607;7572470841
PATRICK HENRY POST OFFICE;685 TURNBERRY BLVD;NEWPORT NEWS;VA;23608;7578904544
DEBREE STATION USPS;417 W 20TH ST;NORFOLK;VA;23517;7576253814
L C PAGE STATION USPS;2461 EAST LITTLE CREEK RD;NORFOLK;VA;23518;7575833524
LAFAYETTE STATION USPS;2655 TIDEWATER DRIVE;NORFOLK;VA;23509;7576249479
NORFOLK CIRCUIT COURT CLERKS OFFICE;150 ST PAULS BLVD 7TH FLOOR;NORFOLK;VA;23510;7577698539
NORFOLK MAIN OFFICE WINDOW UNIT;600 CHURCH STREET;NORFOLK;VA;23501;7576292286
NORVIEW STATION USPS;1112 GREEN ST;NORFOLK;VA;23513;7578554957
OCEAN VIEW STATION;9631 FIRST VIEW ST.;NORFOLK;VA;23503;7575835820
WRIGHT STATION USPS;7712 GRANBY ST;NORFOLK;VA;23505;7574800398
NORTH GARDEN POST OFFICE;4917 PLANK RD;NORTH GARDEN;VA;22959;4342967443
NORTH TAZEWELL POST OFFICE;1511 RIVERSIDE DRIVE;NORTH TAZEWELL;VA;24630;2769883421
OAK HALL MAIN POST OFFICE;8133 LANKFORD HWY.;OAK HALL;VA;23416;7578243568
OAKTON BRANCH POST OFFICE;10449 WHITE GRANITE DRIVE;OAKTON;VA;22124;7032180731
ONANCOCK POST OFFICE;35 MARKET ST;ONANCOCK;VA;23417;7577873923
ORANGE COUNTY TREASURER;112 W MAIN ST;ORANGE;VA;22960;5406722656
FLUVANNA COUNTY CIRCUIT COURT;72 MAIN STREET;PALMYRA;VA;22963;4345911970
GILES COUNTY CIRCUIT COURT CLERKS OFFICE;501 WENONAH AVENUE;PEARISBURG;VA;24134;5409211722
PEMBROKE POST OFFICE;102 PROGRESS ST;PEMBROKE;VA;24136;5406267211
PETERSBURG POST OFFICE;29 FRANKLIN STREET;PETERSBURG;VA;23803;8047322939
PETERSBURG PUBLIC LIBRARY;201 W. WASHINGTON STREET;PETERSBURG;VA;23803;8047332387
POQUOSON PUBLIC LIBRARY;500 CITY HALL AVENUE;POQUOSON;VA;23662;7578683060
PORTSMOUTH POST OFFICE;933 BROAD ST;PORTSMOUTH;VA;23707;7573970841
POWHATAN COUNTY CLERK OF CIRCUIT COURT;3880-C OLD BUCKINGHAM ROAD;POWHATAN;VA;23139;8045985660
PULASKI COUNTY CLERK OF CIRCUIT COURT;45 3RD ST. NW;PULASKI;VA;24301;5409807825
RADFORD MAIN POST OFFICE;901 W MAIN ST;RADFORD;VA;24141;5406392014
RADFORD PUBLIC LIBRARY;30 W MAIN ST;RADFORD;VA;24141;5407313621
RESTON BRANCH USPS;11110 SUNSET HILLS ROAD;RESTON;VA;20190;7036899874
RHOADESVILLE POST OFFICE;25433 LAFAYETTE DR;RHOADESVILLE;VA;22542;5408544491
RICHLANDS POST OFFICE;1430 FRONT ST;RICHLANDS;VA;24641;2769649550
LAKESIDE BRANCH USPS;2100 EAST PARHAM ROAD;RICHMOND;VA;23228;8042620641
POCOSHOCK CREEK BRANCH USPS;7501 LADY BLAIR LANE;RICHMOND;VA;23236;8046754063
REGENCY BRANCH POST OFFICE;2000 STARLING DRIVE;RICHMOND;VA;23229;8047473378
RICHMOND MAIN POST OFFICE;1801 BROOK RD;RICHMOND;VA;23232;8047756150
RIDGE BRANCH USPS;10509 PATTERSON AVE;RICHMOND;VA;23238;8047407092
ROANOKE - SOUTH COUNTY LIBRARY;6303 MERRIMAN RD.;ROANOKE;VA;24018;5407778782
ROANOKE POST OFFICE;419 RUTHERFORD AVE NE;ROANOKE;VA;24022;5409858802
ROCKVILLE POST OFFICE;16590 POUNCEY TRACT RD.;ROCKVILLE;VA;23146;8047493572
FRANKLIN COUNTY CLERK OF CIRCUIT COURT;275 SOUTH MAIN STREET;ROCKY MOUNT;VA;24151;5404833065
ROCKY MOUNT MUNICIPAL BUILDING;345 DONALD AVENUE;ROCKY MOUNT;VA;24151;5404835243
SALEM POST OFFICE;320 W MAIN STREET;SALEM;VA;24153;5403899214
MIDDLESEX COUNTY TREASURERS OFFICE;877 GENERAL PULLER HIGHWAY;SALUDA;VA;23149;8047585302
SEALSTON POST OFFICE;1130 KINGS HWY;SEALSTON;VA;22547;5407753158
SOUTH BOSTON POST OFFICE;601 N MAIN ST;SOUTH BOSTON;VA;24592;4345757921
BURKE POST OFFICE;9501 BURKE ROAD;SPRINGFIELD;VA;22015;7039781436
SPRINGFIELD MAIN OFFICE;7051 BROOKFIELD PLAZA;SPRINGFIELD;VA;22150;7034511534
WEST SPRINGFIELD BRANCH USPS;6200 ROLLING ROAD;SPRINGFIELD;VA;22152;7035690378
STAFFORD POST OFFICE;2650 JEFFERSON DAVIS HWY;STAFFORD;VA;22554;5406597095
STANLEY POST OFFICE;151 E MAIN STREET;STANLEY;VA;22851;5407782174
STAUNTON POST OFFICE;1430 N AUGUSTA ST;STAUNTON;VA;24401;5408863163
POTOMAC FALLS POST OFFICE;46164 WEST LAKE DRIVE;STERLING;VA;20165;7034332725
STERLING MAIN OFFICE USPS;150 SOUTH STERLING BOULEVARD;STERLING;VA;20164;7034443163
PATRICK COUNTY CIRCUIT COURT;101 WEST BLUE RIDGE ST;STUART;VA;24171;2766947213
CIRCUIT COURT CLERK SUFFOLK COUNTY;150 N MAIN ST;SUFFOLK;VA;23434;7575147800
TAPPAHANNOCK POST OFFICE;400 WRIGHT STREET;TAPPAHANNOCK;VA;22560;8044459178
VIENNA MAIN OFFICE USPS;200 LAWYERS ROAD NW;VIENNA;VA;22180;7032421393
VINTON POST OFFICE;119 S. POLLARD ST.;VINTON;VA;24179;5403451495
ACREDALE STATION USPS;1225 KEMPSVILLE RD;VIRGINIA BEACH;VA;23464;7574203737
CITY CLERK CITY OF VIRGINIA BEACH;2401 COURTHOUSE DRIVE;VIRGINIA BEACH;VA;23456;7573854303
BATH COUNTY CIRCUIT COURT;65 COURTHOUSE HILL ROAD;WARM SPRINGS;VA;24484;5408397226
WARRENTON POST OFFICE;53 MAIN STREET;WARRENTON;VA;20186;5404281861
RICHMOND COUNTY CLERK OF CIRCUIT COURT;101 COURT CIRCLE;WARSAW;VA;22572;8043333781
WAVERLY POST OFFICE;325 W MAIN STREET;WAVERLY;VA;23890;8048343509
CITY OF WAYNESBORO - TREASURERS OFFICE;503 W MAIN ST;WAYNESBORO;VA;22980;5409426606
WEST POINT POST OFFICE;925 MAIN ST;WEST POINT;VA;23181;8048433181
WHITE MARSH POST OFFICE;4898 GEORGE WASHINGTON MEMORIAL HWY;WHITE MARSH;VA;23183;8046932951
MONTICELLO STATION USPS;5219 MONTICELLO AVE;WILLIAMSBURG;VA;23188;7575647641
WILLIAMSBURG MAIN POST OFFICE;425 N BOUNDARY ST;WILLIAMSBURG;VA;23185;7572290838
CITY OF WINCHESTER VA CLERK OF CIRCUIT COURT;5 NORTH KENT ST.;WINCHESTER;VA;22601;5406675770
FREDERICK COUNTY CIRCUIT COURT CLERKS OFFICE;5 NORTH KENT STREET;WINCHESTER;VA;22601;5406675770
WINCHESTER MAIN POST OFFICE;340 N PLEASANT VALLEY;WINCHESTER;VA;22601;5406622554
POTOMAC COMMUNITY LIBRARY;2201 OPITZ BLVD;WOODBRIDGE;VA;22191;7037928330
PRINCE WILLIAM POST OFFICE;3360 POST OFFICE RD.;WOODBRIDGE;VA;22193;7038782715
WOODFORD POST OFFICE;11087 WOODFORD ROAD;WOODFORD;VA;22580;8046336923
SHENANDOAH COUNTY CLERK OF CIRCUIT COURT;112 S. MAIN ST.;WOODSTOCK;VA;22664;5404596150
WYTHE COUNTY CIRCUIT COURT;225 SOUTH FOURTH STREET, STE 105;WYTHEVILLE;VA;24382;2762236050
WYTHE COUNTY PUBLIC LIBRARY;300 E MONROE STREET;WYTHEVILLE;VA;24382;2767732761
GRAFTON POST OFFICE;5702 G WASHINGTON MEMORIAL HWY;YORKTOWN;VA;23692;7578985435
