facilityName;streetAdress;city;state;zipCode;publicPhone
TIPP CITY POST OFFICE;520 N. HYATT ST.;TIPP CITY;OH;45371;9376673012
FRANKLIN PARK STATION;5151 MONROE STREET;TOLEDO;OH;43623;4198852433
KENWOOD STATION;2941 HAUGHTON DRIVE;TOLEDO;OH;43606;4194719093
LUCAS COUNTY CLERK OF COURT-AUTO TITLE BUREAU;1600 MADISON AVENUE;TOLEDO;OH;43604;4192138844
LUCAS COUTY CLERK OF COURTS;4456 HEATHERDOWNS BLVD;TOLEDO;OH;43614;4192132505
SOUTH TOLEDO POST OFFICE;1144 SOUTH DETROIT AVE.;TOLEDO;OH;43614;4193859537
THE UNIVERSITY OF TOLEDO;2801 W BANCROFT;TOLEDO;OH;43606;4195305268
TOLEDO LUCAS COUNTY PUBLIC LIBRARY;325 MICHIGAN STREET;TOLEDO;OH;43604;4192595202
TOLEDO MAIN POST OFFICE;435 SOUTH ST CLAIR ST;TOLEDO;OH;43601;4192456931
MIDPOINTE LIBRARY- TRENTON;200 EDGEWOOD DRIVE;TRENTON;OH;45067;5139889050
TRENTON POST OFFICE;290 EDGEWOOD DR.;TRENTON;OH;45067;5139880748
TROY POST OFFICE;305 S. MARKET STREET;TROY;OH;45373;9373392697
TWINSBURG PUBLIC LIBRARY;10050 RAVENNA ROAD;TWINSBURG;OH;44087;3304254268
STARK COUNTY DISTRICT LIBRARY-LAKE COMMUNITY BRANCH;565 MARKET AVENUE SW;UNIONTOWN;OH;44685;3308779975
UNIONTOWN POST OFFICE;11230 CLEVELAND AVE NW;UNIONTOWN;OH;44685;3309665100
UNIONVILLE POST OFFICE;6887 SOUTH RIDGE RD.;UNIONVILLE;OH;44088;4404282361
WYANDOT COUNTY CLERK OF COURTS;109 SOUTH SANDUSKY AVE;UPPER SANDUSKY;OH;43351;4192941432
CHAMPAIGN COUNTY CLERK OF COURTS-TITLE DEPT;1512 S. US HWY 68 BAY 11;URBANA;OH;43078;9374841517
URBANA POST OFFICE;200 SOUTH MAIN STREET;URBANA;OH;43078;9376533150
UTICA POST OFFICE;20 N. MAIN ST.;UTICA;OH;43080;7408923310
VAN WERT COUNTY CLERK OF COURT;121 E. MAIN STREET;VAN WERT;OH;45891;4192381022
VAN WERT POST OFFICE;314 E. MAIN ST;VAN WERT;OH;45891;4192381678
VINCENT POST OFFICE;45 WARRIOR DRIVE;VINCENT;OH;45784;7406782945
MEDINA COUNTY CLERK OF COURTS;123 BROAD STREET;WADSWORTH;OH;44281;18777220016
WAPAKONETA POST OFFICE;12 WILLIPIE ST.;WAPAKONETA;OH;45895;4197387318
TRUMBULL COUNTY CLERK OF COURTS;160 HIGH ST. NW;WARREN;OH;44481;3306753060
WARREN MAIN OFFICE;201 HIGH STREET;WARREN;OH;44481;3303921571
CUYAHOGA COUNTY PUBLIC LIBRARY- WARRENSVILLE HEIGHTS BRANCH;4415 NORTHFIELD RD;WARRENSVILLE HEIGHTS;OH;44128;2164645280
FAYETTE COUNTY CLERK OF COURTS;110 E. COURT ST;WASHINGTON COURT HOUSE;OH;43160;7403356371
WASHINGTON COURT HOUSE POST OFFICE;129 W. MARKET STREET;WASHINGTON COURT HOUSE;OH;43160;7403355540
WAUSEON POST OFFICE;124 EAST ELM STREET;WAUSEON;OH;43567;4193355836
PIKE COUNTY CLERK OF COURT;230 WAVERLY PLAZA, SUITE 1300;WAVERLY;OH;45690;7409414901
WAVERLY POST OFFICE;125 E. 2ND ST.;WAVERLY;OH;45690;7409474333
WELLSTON POST OFFICE;101 E. BROADWAY ST.;WELLSTON;OH;45692;7403842515
BUTLER COUNTY CLERK OF COURTS;4872 UNION CENTRE PAVILION DR;WEST CHESTER;OH;45069;5138609702
MIDPOINTE LIBRARY-WEST CHESTER;9363 CENTRE POINTE DRIVE;WEST CHESTER;OH;45069;5137773131
WEST CHESTER POST OFFICE;8730 CINCINNATI-DAYTON RD;WEST CHESTER;OH;45069;5137772381
ADAMS COUNTY CLERK OF COURTS;110 W. MAIN STREET;WEST UNION;OH;45693;9375442344
WESTERVILLE MCCORKLE POST OFFICE;617 MCCORKLE BLVD.;WESTERVILLE;OH;43082;6148821134
WESTERVILLE STATE STREET;260 S. STATE ST.;WESTERVILLE;OH;43081;6148822247
WESTLAKE PORTER PUBLIC LIBRARY;27333 CENTER RIDGE RD;WESTLAKE;OH;44145;4408712600
WESTLAKE POST OFFICE;27300 CENTER RIDGE ROAD;WESTLAKE;OH;44145;4402509529
LAKE COUNTY TITLE  - WEST;30188 EUCLID AVE.;WICKLIFFE;OH;44092;4409183425
WICKLIFFE PUBLIC LIBRARY;1713 LINCOLN ROAD;WICKLIFFE;OH;44092;4409446010
WILLOUGHBY POST OFFICE;4040 ERIE STREET;WILLOUGHBY;OH;44094;4409510543
WILLOWICK PUBLIC LIBRARY;263 E 305TH STREET;WILLOWICK;OH;44095;4409434151
CLINTON COUNTY CLERK OF COURTS;46 S SOUTH  ST;WILMINGTON;OH;45177;9373822316
WINESBURG POST OFFICE;2162  W, MAIN STREET;WINESBURG;OH;44690;3303595512
WOODSFIELD POST OFFICE;125 N. MAIN ST.;WOODSFIELD;OH;43793;7404721711
WAYNE COUNTY CLERK OF COURTS;200 VANOVER ST;WOOSTER;OH;44691;3302875471
WOOSTER POST OFFICE;153 EAST SOUTH STREET;WOOSTER;OH;44691;3302620861
WORTHINGTON LIBRARIES;820 HIGH STREET;WORTHINGTON;OH;43085;6148072626
MAHONING COUNTY CLERK OF COURTS - AUTO TITLE DIV;345 OAKHILL AVENUE;YOUNGSTOWN;OH;44502;3307402111
YOUNGSTOWN MAIN POST OFFICE;99 S WALNUT STREET;YOUNGSTOWN;OH;44501;3307408815
ZANESVILLE POST OFFICE;1035 ZANE ST.;ZANESVILLE;OH;43701;7404502356
