facilityName;streetAdress;city;state;zipCode;publicPhone
MADISON COUNTY CIRCUIT COURT CLERK;155 N MAIN STREET;EDWARDSVILLE;IL;62025;6186926200
CIRCUIT CLERK OF EFFINGHAM COUNTY;120 W JEFFERSON;EFFINGHAM;IL;62401;2173424065
EFFINGHAM POST OFFICE;210 N 3RD STREET;EFFINGHAM;IL;62401;2173426311
TOWN COUNTRY PUBLIC LIBRARY DISTRICT;320 E NORTH STREET;ELBURN;IL;60119;6303652244
ELGIN POST OFFICE;66 GROVE COURT;ELGIN;IL;60120;8477410725
ELGIN TOWNSHIP;729 S MCLEAN BLVD;ELGIN;IL;60123;8477412045
GAIL BORDEN PUBLIC LIBRARY DISTRICT;270 N. GROVE AVE;ELGIN;IL;60120;8477422411
ELMHURST POST OFFICE;154 W PARK AVE;ELMHURST;IL;60126;6308335375
WOODFORD CO CIRCUIT CLERKS OFFICE;115 N MAIN ST;EUREKA;IL;61530;3094673312
EVANSTON CITY CLERK;2100 RIDGE AVENUE;EVANSTON;IL;60201;8474488189
EVANSTON POST OFFICE;1101 DAVIS STREET;EVANSTON;IL;60201;8473286288
EVERGREEN PARK STATION IL;9359 S KEDZIE AVENUE;EVERGREEN PARK;IL;60805;7084220740
FAIRBURY IL POST OFFICE;127 E LOCUST ST;FAIRBURY;IL;61739;8156922041
WAYNE COUNTY CIRCUIT CLERK FAIRFIELD IL;301 E MAIN STREET, SUITE 204;FAIRFIELD;IL;62837;6188427684
FARMINGTON POST OFFICE;67 W. FORT ST.;FARMINGTON;IL;61531;3092454823
FLORA POST OFFICE;312 E. NORTH AVENUE;FLORA;IL;62839;6186625626
FLOSSMOOR POST OFFICE IL;1020 PARK DRIVE;FLOSSMOOR;IL;60422;7087998573
FRANKFORT POST OFFICE IL;21201 S ELSNER ROAD;FRANKFORT;IL;60423;8154695907
VILLAGE OF FRANKLIN PARK IL;9500 W. BELMONT AVENUE;FRANKLIN PARK;IL;60131;8476718242
FREEPORT;103 N CHICAGO AVENUE;FREEPORT;IL;61032;8152327119
GALESBURG POST OFFICE;476 E  MAIN STREET;GALESBURG;IL;61401;3093426166
KNOX COUNTY CIRCUIT COURT CLERK GALESBURG IL;200 S. CHERRY STREET;GALESBURG;IL;61401;3093453817
GARDNER POST OFFICE;106 E JEFFERSON STREET;GARDNER;IL;60424;8152372262
COUNTY OF KANE;719 S. BATAVIA AVENUE;GENEVA;IL;60134;6302325964
GENEVA POST OFFICE IL;26 S THIRD STREET;GENEVA;IL;60134;6302326262
